question,answer,chapter,explanation
水素と酸素を供給して、水の合成反応のエネルギーを電気として取り出す装置は？,燃料電池,27 電池,排出物が水のみでクリーンなため、次世代エネルギーとして注目されています。
ダニエル電池で、亜鉛板と銅板を浸した2つの溶液を仕切る、イオンを通す板の名前は？,素焼き板/隔膜,27 電池,2液が混ざるのを防ぎつつ、イオンを移動させて電気的中性を保ちます。
金属板が溶け出すのは、電池の（ ）である。,負極,27 電池,金属原子が電子を放出して陽イオンになり、溶液中に溶け出します。
ダニエル電池において、放電を続けると亜鉛板の質量は（ ）する。,減少/減る,27 電池,$Zn \rightarrow Zn^{2+} + 2e^-$ の反応により、金属がイオン化するためです。
ダニエル電池において、放電を続けると銅板の質量は（ ）する。,増加/増える,27 電池,$Cu^{2+} + 2e^- \rightarrow Cu$ の反応により、銅が析出するためです。
鉛蓄電池の正極（酸化鉛(IV)）が放電した際の反応式は？,$PbO_2+4H^++SO_4^{2-}+2e^-\rightarrow PbSO_4+2H_2O$,27 電池,電子を受け取り、硫酸鉛(II)に変化します。
電池から外部へ電流を取り出すことを（ ）という。,放電,27 電池,逆に外部から電気エネルギーを与えることを充電といいます。
イオン化傾向が $Mg > Zn > Cu$ のとき、$Mg$ と $Zn$ を使った電池で正極になるのは？,$Zn$/亜鉛,27 電池,イオン化傾向が「小さい方」が正極になります。
電気分解において、電源の正極につないだ方の電極を（ ）という。,陽極,28 電気分解,電子を「吸い取られる」場所で、酸化反応が起こります。
電気分解において、電源の負極につないだ方の電極を（ ）という。,陰極,28 電気分解,電子を「送り込まれる」場所で、還元反応が起こります。
陰極で、水溶液中の金属イオンが電子を受け取って単体になる反応を金属の（ ）という。,析出,28 電気分解,"イオン化傾向が小さい金属（$Cu, Ag$など）ほど析出しやすいです。"
白金電極を用いた塩化銅(II)水溶液の電気分解で、陽極から発生する気体は？,塩素/$Cl_2$,28 電気分解,$2Cl^- \rightarrow Cl_2 + 2e^-$ の反応が起こります。
硫酸ナトリウム水溶液の電気分解において、陰極から発生する気体は何か。,水素/$H_2$,28 電気分解,$Na^+$はイオン化傾向が大きいため反応せず、代わりに水が還元されます。
電気分解で流れた電気量（クーロン）と、変化した物質の量との関係を示した法則は？,ファラデーの法則,28 電気分解,電子1molの持つ電気量をファラデー定数（$9.65 \times 10^4 C/mol$）と呼びます。
電気分解を利用して、金属の表面を別の金属の薄膜で覆う操作を（ ）という。,めっき/メッキ,28 電気分解,覆いたい金属を陰極にして電気分解を行います。
電気分解において、電源の正極につないだ方の電極を何というか。,陽極,28 電気分解,電子を吸い取られる（酸化反応が起こる）場所です。
電気分解において、電源の負極につないだ方の電極を何というか。,陰極,28 電気分解,電子を送り込まれる（還元反応が起こる）場所です。
陰極で、金属イオンが電子を受け取って単体になる反応を何というか。,析出,28 電気分解,イオン化傾向が小さい金属（CuやAgなど）ほど析出しやすくなります。
白金電極を用いた塩化銅(II)水溶液の電気分解で、陽極から発生する気体は？,塩素/Cl2,28 電気分解,2Cl- → Cl2 + 2e- という反応が起こります。
硫酸ナトリウム水溶液の電気分解で、陰極から発生する気体は？,水素/H2,28 電気分解,Na+はイオン化傾向が大きいため、代わりに水分子が反応します。
電子1molあたりの電気量（約96500C/mol）を何というか。,ファラデー定数,28 電気分解,アボガドロ定数と電気素量を掛け合わせた値です。
陽極に銅や銀を用いた場合、電極自体はどうなるか。,溶け出す/酸化される,28 電気分解,PtやC（不動電極）以外の場合、電極自身が反応に関与します。
水酸化ナトリウム水溶液の電気分解で、陽極から発生する気体は？,酸素/O2,28 電気分解,4OH- → O2 + 2H2O + 4e- という反応が起こります。
溶媒 $100g$ に溶ける溶質の最大質量（$g$）を（ ）という。,溶解度,29 溶液の性質,温度によって変化するため、通常は溶解度曲線で示されます。
溶媒 $1kg$ あたりの溶質の物質量（$mol$）で表す濃度を（ ）という。,質量モル濃度,29 溶液の性質,沸点上昇や凝固点降下の計算で使用します。記号は $mol/kg$。
温度を下げたとき、溶けきれなくなった溶質が固体として現れる現象は？,析出/再結晶,29 溶液の性質,溶解度の差を利用して物質を精製する手法です。
溶質が溶媒に溶ける際、周囲に溶媒分子が結合して安定化する現象を（ ）という。,溶媒和/水和,29 溶液の性質,水が溶媒なら「水和」と呼びます。
$20$℃で水 $100g$ に硝酸カリウムが $32g$ 溶けるとき、この飽和溶液の質量パーセント濃度は？,$24.2\%$/$24\%$,29 溶液の性質,$32 / (100+32) \times 100$ で計算します。
ヘンリーの法則に従い、溶解度の小さい気体が溶媒に溶ける量は、その気体の（ ）に比例する。,分圧/圧力,29 溶液の性質,炭酸飲料の栓を抜くと泡が出るのは、圧力が下がって溶解度が減るためです。
溶解度が温度とともに急激に増加する物質を精製する際、高温の飽和溶液を冷却して結晶を得る操作は？,再結晶,29 溶液の性質,硝酸カリウムなどが代表例です。
溶媒に溶けない不純物を、ろ紙などを用いて取り除く操作を何というか。,ろ過,29 溶液の性質,再結晶の過程でよく行われる基本的な分離操作です。
溶質が溶媒中に均一に拡散し、時間が経過しても分離しない状態を（ ）という。,溶解,29 溶液の性質,分子またはイオンレベルでバラバラになっている状態です。
質量モル濃度 $1.0 mol/kg$ の水溶液とは、水 $1kg$ に溶質が（ ）溶けている状態を指す。,$1.0 mol$,29 溶液の性質,分母が「溶液の体積」ではなく「溶媒の質量」であることに注意。
ヘンリーの法則において、一定温度・一定量の溶媒に溶ける気体の物質量（mol）は、圧力に（ ）する。,比例,29 溶液の性質,圧力を高くするほど、たくさんの粒子の気体が溶け込みます。
ヘンリーの法則において、一定温度・一定量の溶媒に溶ける気体の（ ）は「その時の圧力下」で測ると一定である。,体積,29 溶液の性質,溶解量(mol)の増加と、ボイルの法則による体積減少が打ち消し合うためです。
非電解質の希薄溶液において、沸点が純溶媒より高くなる現象を何というか。,沸点上昇,30 沸点上昇・凝固点降下,溶質が蒸発を邪魔するため、より高い温度にしないと沸騰しなくなります。
溶液の沸点上昇度（$\Delta t$）は、何の濃度に比例するか。,質量モル濃度,30 沸点上昇・凝固点降下,記号 $m [mol/kg]$ を用いて $\Delta t = K_b \cdot m$ と表されます。
質量モル濃度が $1 mol/kg$ のときの沸点上昇度を（ ）という。,モル上昇/モル沸点上昇定数,30 沸点上昇・凝固点降下,溶媒の種類によって決まる定数です。
水に塩化ナトリウムを溶かすと、同じモル濃度の砂糖水より凍り始める温度が（ ）。,低くなる,30 沸点上昇・凝固点降下,$NaCl$ は電離して粒子の数が2倍になるため、効果も2倍になります。
凝固点降下を利用して、未知の物質の（ ）を測定することができる。,分子量,30 沸点上昇・凝固点降下,降下度から $mol$ を逆算し、質量とあわせて分子量を求めます。
溶媒のみを通し、溶質を通さない膜を何というか。,半透膜,30 沸点上昇・凝固点降下,浸透圧を考える上で不可欠な膜です。
溶液と純溶媒を半透膜で隔てたとき、溶媒が溶液側に浸入しようとする圧力を何というか。,浸透圧,30 沸点上昇・凝固点降下,公式はファントホッフの法則 $PV = nRT$ と同じ形になります。
水 $1kg$ に $NaCl$ を $0.10mol$ 溶かした溶液の凝固点降下度は、同じ条件のスクロース溶液の（ ）倍か。,2倍,30 沸点上昇・凝固点降下,$NaCl \rightarrow Na^+ + Cl^-$ となり、粒子の総数が2倍になるためです。
電解質溶液において、実際に沸点上昇に寄与する粒子の濃度を（ ）という。,全粒子濃度/有効濃度,30 沸点上昇・凝固点降下,（質量モル濃度）×（電離後の粒子の数）で求めます。
凝固点降下度 $\Delta t$ から溶質の分子量 $M$ を求める公式において、分母にくる値は何か。,$\Delta t$ と 溶媒の質量,30 沸点上昇・凝固点降下,$M = \frac{K_f \cdot w \cdot 1000}{\Delta t \cdot W}$ という複雑な式になるため、変形に慣れが必要です。
希薄溶液の沸点上昇度は、溶質の種類に関係なく（ ）にのみ比例する。,粒子の数/質量モル濃度,30 沸点上昇・凝固点降下,これを溶液の「束数的性質」と呼びます。
溶液を冷却して溶媒が凝固し始めたとき、残った溶液の濃度はどう変化するか。,高くなる/濃くなる,30 沸点上昇・凝固点降下,溶媒だけが先に凍るため、溶液中の溶質が相対的に濃くなります。
冷却を続けたとき、溶液の温度がさらに下がり続ける現象を（ ）という。,凝固点降下,30 沸点上昇・凝固点降下,濃度が高くなるほど、さらに凍りにくくなるため、冷却曲線は右下がりになります。
半透膜を介して溶媒が溶液側に浸入し、液面に生じる圧力の差を何というか。,浸透圧,30.5 浸透圧,「薄い方から濃い方へ」溶媒が移動しようとする力です。
浸透圧 $\Pi$、体積 $V$、物質量 $n$、気体定数 $R$、絶対温度 $T$ を用いた法則は？,ファントホッフの法則,30.5 浸透圧,$\Pi V = nRT$ または $\Pi = CRT$（$C$はモル濃度）と表せます。
$NaCl$ などの電解質の場合、公式に代入する物質量 $n$ はどう処理するか。,電離後の全粒子数にする,30.5 浸透圧,$1mol$ の $NaCl$ は $2mol$ の粒子として浸透圧に寄与します。
浸透圧の公式 $PV=nRT$ において、圧力 $P$ の単位は何を用いるか。,$Pa$/パスカル,30.5 浸透圧,気体定数 $R$ が $8.3 \times 10^3$ の場合、単位は $Pa$ になります。
高分子化合物の分子量を測定する際、凝固点降下法よりも（ ）法が適している。,浸透圧,30.5 浸透圧,高分子は $mol$ 数が小さすぎて、沸点や凝固点の変化が微少で測定困難なためです。
細胞の浸透圧と等しい浸透圧を持つ食塩水を（ ）という。,生理食塩水,30.5 浸透圧,ヒトの場合は約 $0.9\%$ の $NaCl$ 水溶液です。
直径 $10^{-9}$〜$10^{-7}m$ 程度の、普通の分子より大きな粒子を（ ）という。,コロイド粒子,31 コロイド,ろ紙は通りますが、半透膜は通れない大きさです。
コロイド溶液に強い光を当てると、光の通路が輝いて見える現象を（ ）という。,チンダル現象,31 コロイド,粒子が光を散乱させるために起こります。
コロイド粒子が熱運動する溶媒分子に衝突され、不規則に動く現象を（ ）という。,ブラウン運動,31 コロイド,顕微鏡で観察すると、粒子が踊っているように見えます。
コロイド溶液に電圧をかけると、電荷を持った粒子が特定の電極へ移動する現象は？,電気泳動,31 コロイド,粒子がプラスかマイナスに帯電していることを証明できます。
疎水コロイドの周りを取り囲み、凝析を防ぐ役割をする親水コロイドを（ ）という。,保護コロイド,31 コロイド,墨汁の「にかわ」や、マヨネーズの「卵黄」が代表例です。
半透膜を介して不純物を取り除きコロイド溶液を精製する操作を何というか。,透析,31 コロイド,人工透析なども同じ原理で、半透膜を通れないコロイド粒子の性質を利用しています。
ゾルが流動性を失い、全体が固まった状態を何というか。,ゲル,31 コロイド,ゼリーや豆腐などが代表例です。
疎水コロイドに少量の電解質を加えたとき、粒子が沈殿する現象を何というか。,凝析,31 コロイド,粘土コロイドが海水の塩分で沈殿して三角州を作る原因です。
親水コロイドに多量の電解質を加えたとき、粒子が沈殿する現象を何というか。,塩析,31 コロイド,石鹸の塩析や、にがりで豆腐を固める際に見られる現象です。
ブラウン運動の直接の原因は、何がコロイド粒子に衝突するためか。,溶媒分子,31 コロイド,熱運動している溶媒分子が不規則にぶつかることで起こります。
疎水コロイドの沈殿を防ぐために加えられる親水コロイドを何というか。,保護コロイド,31 コロイド,墨汁の「にかわ」やマヨネーズの「卵黄」がこれにあたります。
液体中に液体粒子が分散しているコロイド（マヨネーズなど）を何というか。,乳濁液/エマルション,31 コロイド,水と油のように本来混ざらないものが分散している状態です。
気体中に液体または固体の粒子が分散している状態を何というか。,エアロゾル,31 コロイド,雲、霧、煙などがこれに該当します。
ゲルを乾燥させて、水分を失わせた状態（シリカゲルなど）を何というか。,キセロゲル,31 コロイド,内部に微細な隙間が多く、吸着剤として利用されます。
親水基と疎水基を持ち、多数集まってミセルを形成する物質を総称して何というか。,界面活性剤,31 コロイド,石鹸や合成洗剤が代表例です。
石鹸分子が疎水基を内側に、親水基を外側にして集まった球状の集合体を何というか。,ミセル,31 コロイド,このミセルの大きさがちょうどコロイドサイズ（1〜100nm）になります。
油汚れをミセルの内部に取り込んで水中に分散させる作用を何というか。,乳化/乳化作用,31 コロイド,これにより、水に溶けない油汚れを洗い流すことができます。
疎水コロイドである水酸化鉄(III)のコロイドを、最も効率よく凝析させるイオンは $Cl^-$ と $SO_4^{2-}$ のどちらか。,$SO_4^{2-}$,31 コロイド,価数（マイナスの数）が大きいイオンほど、凝析させる力が圧倒的に強くなります。
反応が起こるために必要な最小のエネルギーを（ ）という。,活性化エネルギー,32 反応速度,この山を越えられない粒子は反応できません。
活性化エネルギー以上のエネルギーを持つ粒子が衝突してできる、不安定な中間状態は？,活性化状態,32 反応速度,山の頂上にいる状態をイメージしてください。
反応を速くするが、自身は前後で変化しない物質を何というか。,触媒,32 反応速度,活性化エネルギーの低い「別ルート」を作ってくれます。
反応速度式 $v = k[A]^a[B]^b$ における定数 $k$ を何というか。,反応速度定数,32 反応速度,温度や触媒の有無で変化しますが、濃度には依存しません。
反応物の濃度を大きくすると、単位時間あたりの（ ）が増えるため反応速度が大きくなる。,衝突回数,32 反応速度,粒子が密集するほど、ぶつかるチャンスが増えます。
（ ）以上のエネルギーを持つ粒子が増えるため、温度を上げると反応速度が劇的に大きくなる。,活性化エネルギー,32 反応速度,単なる衝突回数増よりも、この「山の越えやすさ」が主因です。
反応が起こるために必要な最小のエネルギーを何というか。,活性化エネルギー,32 反応速度,この山を越えられない粒子は反応できません。
活性化エネルギー以上のエネルギーを持つ粒子が衝突してできる、不安定な状態は？,活性化状態/遷移状態,32 反応速度,エネルギーの山の頂上に位置する、反応の「一歩手前」の状態です。
反応物から生成物へ至る道筋で、エネルギーが最大となった状態を何というか。,活性化状態/遷移状態,32 反応速度,非常に不安定な状態で、ここを越えると生成物へ一気に変化します。
触媒を用いると反応速度が大きくなるのは、触媒が何を小さくするからか。,活性化エネルギー,32 反応速度,反応の経路（通り道）を変えることで、エネルギーの壁を低くします。
"反応速度式 $v = k[A]^a[B]^b$ において、指数 $a, b$ は何から決定されるか。",実験/実験データ,32 反応速度,反応式の係数とは必ずしも一致しないため、実験での確認が必要です。
固体が関与する反応で、固体を細かく砕くと反応速度が大きくなる理由は？,表面積が大きくなるから,32 反応速度,接触面積が増えることで、単位時間あたりの衝突回数が増加します。
生体内で触媒として働くタンパク質を主成分とする物質は？,酵素,32 反応速度,非常に高い触媒能力と、特定の物質にしか働かない「基質特異性」を持ちます。
反応物 A のモル濃度が $\Delta t$ 秒間に $\Delta c$ だけ減少したとき、A の平均反応速度 $v$ を表す式は？,$v = - \frac{\Delta c}{\Delta t}$,32 反応速度,速度は正の値で答えるため、減少量を示す $\Delta c$（負の値）にマイナスをつけます。
反応 $2A \rightarrow B$ において、A が消費される速度は、B が生成する速度の何倍か。,2倍,32 反応速度,反応式の係数の比が、そのまま反応速度の比（molの変化量の比）になります。
$v = k[A]^n$ という速度式で、$n=2$ の場合、A の濃度を 3 倍にすると反応速度は何倍になるか。,9倍,32 反応速度,$v' = k(3[A])^2 = 9k[A]^2$ となり、濃度の 2 乗に比例します。
正反応と逆反応の速度が等しくなり、見た目上反応が止まった状態を何というか。,化学平衡/平衡状態,33 化学平衡,反応が止まったわけではなく、行きと帰りのスピードが同じになった状態です。
平衡状態にある系に外部から変化を与えると、その変化を和らげる方向に平衡が移動する原理は？,ルシャトリエの原理,33 化学平衡,濃度、圧力、温度などの変化に対して「抵抗」するように動きます。
反応 $aA + bB \rightleftharpoons cC + dD$ において、温度一定で成立する $K = \frac{[C]^c [D]^d}{[A]^a [B]^b}$ を何というか。,平衡定数,33 化学平衡,濃度が変わっても、温度が変わらない限りこの値 $K$ は一定に保たれます。
平衡状態にある系に触媒を加えたとき、平衡はどう移動するか。,移動しない,33 化学平衡,正・逆両方の反応速度を同じだけ速くするため、平衡の位置自体は変わりません。
アンモニア合成のように「発熱反応」の場合、温度を上げると平衡はどちらに移動するか。,左/逆反応の方向,33 化学平衡,上がった温度を下げるため、熱を吸収する方向（吸熱側）へ動きます。
平衡状態にある系に、反応に関係しない不活性ガス（$He$など）を「全圧一定」で加えると、平衡はどう移動するか。,粒子の数が増える方向,33 化学平衡,全圧一定だと体積が膨らみ、各反応物の濃度（分圧）が下がるため、それを補う方向に動きます。
平衡状態にある系に、不活性ガスを「体積一定」で加えると、平衡はどう移動するか。,移動しない,33 化学平衡,各成分の濃度（分圧）が変わらないため、平衡には影響しません。理系の超頻出ひっかけです。
圧力を上げたとき、反応式の両辺の係数の和が等しい（例：$H_2+I_2 \rightleftharpoons 2HI$）場合、平衡はどう移動するか。,移動しない,33 化学平衡,どちらに動いても粒子の数が変わらないため、圧力変化の影響を受けません。
平衡定数 $K$ の値を変えることができる唯一の要因は何か。,温度,33 化学平衡,濃度や圧力を変えても、平衡が移動して最終的に $K$ は元の値に戻りますが、温度だけは $K$ 自体を変えてしまいます。
平衡状態にある系から、生成物を絶えず取り除き続けると平衡はどう移動するか。,右/生成物ができる方向,33 化学平衡,減った分を補おうとして、反応が右に進み続けます。工業的なアンモニア合成などで利用されます。
$N_2 + 3H_2 \rightleftharpoons 2NH_3$ の平衡系で、ピストンを押して「圧力を高く」すると平衡はどう移動するか。,右/分子数が減る方向,33 化学平衡,左辺は4分子、右辺は2分子なので、圧力を下げるために分子数が減る右へ動きます。
吸熱反応において、温度を下げると平衡はどちらに移動するか。,左/発熱反応の方向,33 化学平衡,下がった温度を上げようとして、熱を放出する（発熱）方向に動きます。
反応物 $A$ と $B$ が平衡にあるとき、反応に関係しない物質を加えても各成分の（ ）が変わらなければ平衡は移動しない。,モル濃度/分圧,33 化学平衡,結局のところ、反応に関わる粒子の「密集度」が変わらなければ移動は起きません。
平衡定数 $K$ を計算する際、物質の量として代入すべき値は何か。,モル濃度 / [mol/L],33 化学平衡,物質量 (mol) ではなく、必ず体積 $V$ で割った濃度を用います。
$H_2 + I_2 \rightleftharpoons 2HI$ の平衡定数 $K$ を表す式は？,$K = \frac{[HI]^2}{[H_2][I_2]}$,33 化学平衡,生成物を分子に、反応物を分母に置き、係数を指数（累乗）にします。
圧力をベースにした平衡定数（圧平衡定数）を何というか。,$Kp$ / 圧平衡定数,33 化学平衡,濃度の代わりに各成分の分圧を用いて計算する定数です。
モル濃度 $C$ を用いた平衡定数 $K_c$ に対し、分圧 $P$ を用いた平衡定数を何というか。,圧平衡定数 / $K_p$,33 化学平衡,気体反応の場合、濃度よりも圧力を測る方が簡単なためによく使われます。
分圧 $P$、モル濃度 $C$、気体定数 $R$、絶対温度 $T$ の関係を表す式は？,$P = CRT$,33 化学平衡,状態方程式 $PV=nRT$ を $P=(n/V)RT$ と変形したものです。
$H_2 + I_2 \rightleftharpoons 2HI$ において、$K_p$ と $K_c$ の値の関係はどうなるか。,$K_p = K_c$,33 化学平衡,両辺の係数の和が等しい（分子数に変化がない）場合、単位が打ち消し合って一致します。
"$N_2 + 3H_2 \rightleftharpoons 2NH_3$ の $K_p$ を $K_c, R, T$ を用いて表すとどうなるか。",$K_p = K_c(RT)^{-2}$,33 化学平衡,$P=CRT$ を $K_p$ の式に代入して整理すると導けます。
弱酸の電離平衡における平衡定数を特に何というか。,電離定数 / $K_a$,33.5 電離平衡,acid（酸）の $a$ です。温度が一定なら常に一定の値をとります。
溶けている酸のうち、電離している割合（$0 < \alpha \le 1$）を何というか。,電離度 / $\alpha$,33.5 電離平衡,濃度が小さくなる（薄くなる）ほど、電離度は大きくなります。
濃度 $C$、電離度 $\alpha$ の弱酸の水素イオン濃度 $[H^+]$ を表す式は？,$[H^+] = C\alpha$,33.5 電離平衡,濃度に「どれだけ電離したか（割合）」を掛ければ $H^+$ が出ます。
$\alpha \ll 1$ と近似できるとき、$K_a$ を $C$ と $\alpha$ で表すと？,$K_a = C\alpha^2$,33.5 電離平衡,オストワルトの薄め（希釈）の法則の基本形です。
$C$ と $K_a$ を用いて水素イオン濃度 $[H^+]$ を表す式は？,$[H^+] = \sqrt{CK_a}$,33.5 電離平衡,$K_a = C\alpha^2$ から $\alpha = \sqrt{K_a/C}$ を導き、$C\alpha$ に代入した形です。
弱酸の濃度 $C$ と電離定数 $K_a$ から電離度 $\alpha$ を求める近似式は？,$\alpha = \sqrt{K_a/C}$,33.5 電離平衡,$1-\alpha \fallingdotseq 1$ と近似できる場合のみ成立します。
$pH = 3$ の溶液を $10$ 倍に薄めたとき、強酸なら $pH$ はいくつになるか。,$4$,33.5 電離平衡,$[H^+]$ が $1/10$ になるので $pH$ は $1$ 増えます。
$pH = 3$ の酢酸を $10$ 倍に薄めたとき、$pH$ は $4$ よりも「大きい」か「小さい」か。,小さい,33.5 電離平衡,薄めると電離度 $\alpha$ が上がり、新たに $H^+$ が供給されるため、$pH$ の変化は $1$ より小さくなります。
希塩酸 $HCl$ を加えて沈殿するのは、どのイオンか（2つ）。,"$Ag^+, Pb^{2+}$",34 系統分離,塩化物で沈殿するのはこの2つが代表。$PbCl_2$ は熱水に溶けます。
酸性条件下で硫化水素 $H_2S$ を通じて沈殿するのは、どのイオンか（例：2つ）。,"$Cu^{2+}, (Ag^+, Pb^{2+}, Sn^{2+})$",34 系統分離,イオン化傾向が小さい金属は、酸性（$S^{2-}$ が少ない状態）でも強引に沈殿します。
硫化銅(II) $CuS$ や硫化銀 $Ag_2S$ の沈殿の色は何色か。,黒色,34 系統分離,硫化物の沈殿は、ほとんどが黒色です（例外が重要！）。
$AgCl$ の白色沈殿にアンモニア水を加えると、どうなるか。,溶ける（無色溶液）,34 系統分離,$[Ag(NH_3)_2]^+$ という錯イオンを作って溶けます。
硫化物の中で「黒以外」の目立つ色は？（2つ）,$ZnS$（白）/ $CdS$（黄）,34 系統分離,硫化物の基本は黒ですが、この2つは「色つき」として超狙われます。
溶液を煮沸して $H_2S$ を追い出し、硝酸を加えた後にアンモニア水で沈殿するのは？,"$Al^{3+}, Fe^{3+}, Cr^{3+}$",34 系統分離,水酸化物として沈殿します。硝酸は $Fe^{2+}$ を $Fe^{3+}$ に酸化するために加えます。
$Al(OH)_3$ と $Fe(OH)_3$ の沈殿の色はそれぞれ何色か。,$Al$:白色 / $Fe$:赤褐色,34 系統分離,鉄の「赤サビ」の色と、アルミの「白」は基本中の基本です。
第3グループのろ液に塩基性下で $H_2S$ を通じて沈殿するのは？,"$Zn^{2+}, Mn^{2+}, (Fe^{2+}, Ni^{2+})$",34 系統分離,$S^{2-}$ 濃度が高くなる塩基性だからこそ沈殿できるグループです。
硫化マンガン(II) $MnS$ の沈殿の色は何色か。,淡桃色（淡赤色）,34 系統分離,「桃色」の沈殿は珍しいので、これが出たらマンガン確定です。
第4グループのろ液に炭酸アンモニウム $(NH_4)_2CO_3$ を加えると沈殿するのは？,"$Ba^{2+}, Ca^{2+}, Sr^{2+}$",34 系統分離,アルカリ土類金属が、炭酸塩として白色沈殿を作ります。
炭酸バリウム $BaCO_3$ や炭酸カルシウム $CaCO_3$ の沈殿の色は何色か。,白色,34 系統分離,炭酸塩の沈殿は基本的に白です。
最後まで沈殿せずに溶液に残る、第6グループの代表的なイオンは？,"$Na^+, K^+, Li^+, (Mg^{2+})$",34 系統分離,イオン化傾向が大きく、どんな液性でも沈殿しにくい強者たちです。
溶液に残った $Na^+$ や $K^+$ を特定するために用いる試験は？,炎色反応,34 系統分離,沈殿が作れないため、光の色（リアカーなき K 村...）で判断します。
系統分離の途中で $Pb^{2+}$ を確認するために、硫酸 $H_2SO_4$ を加えた時の沈殿の色は？,白色,34 系統分離,$PbSO_4$（白）は、硫酸で沈殿する代表例です。
炭素原子 $C$ を基本骨格とする化合物を（ ）という。,有機化合物（有機物）,35 無機物・有機物の基本,"有機物は炭素を中心に $H, O, N$ などが共有結合してできています。"
有機物以外の化合物を（ ）という。,無機化合物（無機物）,35 無機物・有機物の基本,水や金属、多くの塩類などが含まれます。
酸素元素との化合物を（ ）という。,酸化物,35 無機物・有機物の基本,相手が金属か非金属かによって、塩基性・酸性に分かれます。
炭素を含んでいるが例外的に「無機物」に分類される、石灰石の主成分は（ ）である。,炭酸カルシウム $CaCO_3$,35 無機物・有機物の基本,"炭酸塩や炭素の単体（ダイヤモンド等）、$CO, CO_2$ は無機物扱いです。"
一般に、有機化合物は無機化合物に比べて融点・沸点が（ ）。,低い,35 無機物・有機物の基本,有機物は分子間力で集まっているため、結合が強いイオン結晶などより融点が低くなります。
有機化合物の多くは可燃性であり、完全燃焼すると二酸化炭素と（ ）を生じる。,水 ($H_2O$),35 無機物・有機物の基本,構成元素に炭素 $C$ と水素 $H$ を含むためです。
有機化合物は一般に水に（ ）が、有機溶媒には溶けやすいものが多い。,溶けにくい,35 無機物・有機物の基本,多くの有機化合物は無極性または極性が小さいため、水（極性溶媒）には溶けにくい性質があります。
有機化合物は種類が非常に多いが、これは炭素原子が（ ）の手を持ち、複雑に結合できるからである。,4本（4価）,35 無機物・有機物の基本,価電子が4個あり、原子同士が長くつながったり枝分かれしたりできます。
酸化物には、（ ）・（ ）・（ ）の3種類が存在する。,酸性酸化物・塩基性酸化物・両性酸化物,35 無機物・有機物の基本,相手となる元素の性質によって、水や酸・塩基との反応性が異なります。
非金属元素の酸化物で、水と反応して酸になり、塩基と反応して塩を作るものを（ ）という。,酸性酸化物,35 無機物・有機物の基本,例：$CO_2 + H_2O \rightarrow H_2CO_3$ など。
金属元素の酸化物で、水と反応して塩基になり、酸と反応して塩を作るものを（ ）という。,塩基性酸化物,35 無機物・有機物の基本,例：$CaO + H_2O \rightarrow Ca(OH)_2$ など。
酸とも強塩基とも反応して塩を生じる酸化物を（ ）という。,両性酸化物,35 無機物・有機物の基本,"$Al, Zn, Sn, Pb$（あ・あ・すん・ぷ）の酸化物がこれに該当します。"
金属元素の酸化物が水と反応して生じる、$-OH$ 基を持つ化合物を（ ）という。,水酸化物,35 無機物・有機物の基本,"例：$NaOH, Ca(OH)_2$。電離して塩基性を示します。"
非金属元素の酸化物が水と反応して生じる、分子中に酸素を含む酸を（ ）という。,オキソ酸,35 無機物・有機物の基本,例：硫酸 $H_2SO_4$、硝酸 $HNO_3$、リン酸 $H_3PO_4$。
同一元素のオキソ酸（塩素のオキソ酸など）では、分子内の（ ）の数が多いほど酸性が強くなる。,酸素（$O$）原子,35 無機物・有機物の基本,$O$ が電子を強く引き付けるため、$H^+$ が離れやすくなります。
次亜塩素酸 $HClO$、亜塩素酸 $HClO_2$、塩素酸 $HClO_3$、過塩素酸 $HClO_4$ の中で最も酸性が強いのは（ ）である。,過塩素酸 $HClO_4$,35 無機物・有機物の基本,$O$ 原子の数が4個と最も多いため、最強の酸の一つとなります。
酸の陰イオンと塩基の陽イオンが結合してできた化合物を（ ）という。,塩（えん）,35 無機物・有機物の基本,中和反応によって、水とともに生成される物質です。
$NaOH$ と $HCl$ が反応した際に生成される塩は（ ）である。,塩化ナトリウム（$NaCl$）,35 無機物・有機物の基本,塩基由来の陽イオン（$Na^+$）と酸由来の陰イオン（$Cl^-$）からなります。
塩の中で、酸の $H$ も塩基の $OH$ も残っていないものを（ ）という。,正塩（せいえん）,35 無機物・有機物の基本,"例：$NaCl, Na_2SO_4$。組成式上の話であり、水溶液が中性とは限りません。"
塩には、（ ）・（ ）・（ ）の3種類が存在する。,正塩・酸性塩・塩基性塩,35 無機物・有機物の基本,組成式の中に、酸の $H$ や塩基の $OH$ が残っているかどうかによる分類です。
酸の $H$ が残っている塩を（ ）という。,酸性塩（水素塩）,35 無機物・有機物の基本,例：$NaHCO_3$、$NaHSO_4$。
塩基の $OH$ が残っている塩を（ ）という。,塩基性塩,35 無機物・有機物の基本,例：$MgCl(OH)$、$CuCl(OH)$。
"水に溶けにくく、空気と密度が近い気体（$H_2, O_2, NO$など）に適した捕集法は（ ）である。",水上置換法,36 気体の発生と性質,純度が高く、捕集量も一目でわかるため、水に溶けないならこれがベストです。
水に溶けやすく、空気より密度が小さい気体（$NH_3$）に適した捕集法は（ ）である。,上方置換法,36 気体の発生と性質,空気（平均分子量28.8）より軽い $NH_3$（分子量17）に用いられます。
