question,answer,chapter,explanation
土地面積に対して投下される労働力や資本が少ない農業を（ ）的農業という。,粗放的,５ 産業・宗教…,アメリカやオーストラリアの大規模農場のように、広大な土地を少ない人数や手間で管理するスタイルです。
自らの家族が消費するために生産を行う農業を（ ）的農業という。,自給的,５ 産業・宗教…,アジアの伝統的な稲作や、アフリカの焼畑農業などがこれに当たります。
市場への販売を目的として生産を行う農業を（ ）的農業という。,商業的,５ 産業・宗教…,ヨーロッパの混合農業や酪農、地中海式農業などが含まれます。
特定の作物を大規模に栽培・販売し、利益を最大化することを目的とした農業を（ ）的農業という。,企業的,５ 産業・宗教…,資本力のある企業が巨大な機械を使い、世界市場をターゲットにする現代的なスタイルです。
熱帯で行われる、森林を焼き、その灰を肥料としてイモ類などを栽培する農業を（ ）という。,焼畑農業,５ 産業・宗教…,最も原始的な自給的・粗放的農業です。地力が回復するまで場所を移動（移動式耕作）します。
夏に乾燥する地域でオリーブやコルクガシ等の栽培や家畜の飼育を行う農業を（ ）式農業という。,地中海,５ 産業・宗教…,気候因子（Cs）に完全に適応した農業形態です。
地中海式農業において、夏の乾燥に耐えるために葉が硬く小さくなった樹木を（ ）という。,硬葉樹,５ 産業・宗教…,オリーブ、コルクガシ、柑橘類などが該当します。蒸散を抑える構造を持っています。
地中海式農業の冬の主な作物は（ ）である。,小麦,５ 産業・宗教…,冬に雨が降る（湿潤）ため、この時期を利用して冬小麦を栽培します。
夏に家畜を高地の牧場へ移動させ、冬に低地の平野へ戻す牧畜の形態を（ ）という。,移牧,５ 産業・宗教…,夏の平地の乾燥（餌不足）を避けるための合理的な移動形態です。
穀物栽培（飼料）と家畜の飼育を組み合わせ、食肉や乳製品を販売する農業を（ ）という。,混合農業,５ 産業・宗教…,ヨーロッパ（ドイツ・フランス）や米国東部に分布。家畜の糞を肥料にするなど、土地の中で循環させます。
熱帯・亜熱帯の旧植民地で、安価な労働力と外国資本を利用して輸出用作物を栽培する農業を（ ）という。,プランテーション,５ 産業・宗教…,天然ゴム、カカオ、コーヒーなどを大規模に生産します。世界市場の価格変動に弱い弱点があります。
プランテーションのように、特定の1種類の作物のみを栽培する体制を（ ）という。,モノカルチャー,５ 産業・宗教…,効率は良いですが、不作や価格暴落時に国の経済が破綻するリスク（モノカルチャー経済）を抱えます。
混合農業において、地力を維持するために休耕地を作らず、穀物と飼料作物を交互に植える農法を（ ）という。,輪作,５ 産業・宗教…,三圃式農業から発展した、科学的な土地利用法です。クローバーや根菜類（カブなど）が使われました。
稚魚を生簀（いけす）などで人工的に飼育し、成長した後に販売する漁業を（ ）漁業という。,養殖,５ 産業・宗教…,魚を「管理・所有」して育てるスタイルです。真珠、カキ、ブリ、タイなどが代表例です。
人工的に孵化させた稚魚を一度放流し、成長して戻ってきたところを漁獲する漁業を（ ）という。,栽培漁業,５ 産業・宗教…,「獲る漁業」と「育てる漁業」の中間的な形態です。サケやマスなどが有名です。
海岸近くで行われる漁業で、日帰り可能な範囲での操業を（ ）漁業という。,沿岸,５ 産業・宗教…,家族経営など小規模なものが多く、資源の減少や後継者不足が課題です。
陸地から離れた沖合で行い、数日から十数日にわたる操業を行う漁業を（ ）漁業という。,沖合,５ 産業・宗教…,日本の漁獲量の中心を占めますが、200海里排他的経済水域の設定以降、場所の制限を受けています。
数ヶ月にわたり、遠く離れた外洋まで出向いて行う大規模な漁業を（ ）漁業という。,遠洋,５ 産業・宗教…,マグロやカツオ、かつての捕鯨などが該当します。燃油高騰や国際的な規制の影響を強く受けます。
大陸棚上の比較的浅くなっている好漁場を（ ）という。,バンク（堆）,５ 産業・宗教…,水深が浅いため太陽光が海底近くまで届き、プランクトンが爆発的に増殖します。
北大西洋のニューファンドランド島沖にある世界最大級のバンクは？,グランドバンク,５ 産業・宗教…,ラブラドル寒流とメキシコ湾暖流がぶつかる潮目でもあり、かつてはタラの宝庫でした。
イギリスとスカンディナビア半島の間、北海にある有名なバンクは？,ドッガーバンク,５ 産業・宗教…,水深が非常に浅く、底引き網漁業が盛んです。現在は洋上風力発電の拠点としても注目されています。
寒流と暖流がぶつかり、プランクトンが豊富で好漁場となる場所を（ ）という。,潮目（潮境）,５ 産業・宗教…,密度の異なる水塊が衝突することで湧昇流が発生し、底層の栄養分が表層へ運ばれます。
硬木（広葉樹）が多く、材質が重厚で耐久性に優れた樹種が多いのはケッペンの（ ）気候である。,A（熱帯）,５ 産業・宗教…,チークやラワン、マホガニーなどが代表例。成長が早く、細胞壁が発達するため硬くなります。
熱帯に見られる、比重が大きく水に沈むほど硬い木材の総称を（ ）という。,硬木（ハードウッド）,５ 産業・宗教…,逆に、D（亜寒帯）などの針葉樹は加工しやすく「軟木（ソフトウッド）」と呼ばれます。
タイやミャンマーなどで産出され、耐水性に優れ、高級家具や船の甲板に使われる硬木は？,チーク,５ 産業・宗教…,熱帯モンスーン気候（Am）に多く分布し、油分を多く含むため腐りにくいのが特徴です。
多種類の樹木が混在して生える熱帯林に対し、特定の数種類がまとまって生える北方の森林を（ ）という。,純林,５ 産業・宗教…,タイガ（D気候）などが該当。理系的には「種多様性が低いが、資源としての利用効率が高い」状態です。
軟木（針葉樹）が広大に分布する、北半球高緯度帯の純林を（ ）という。,タイガ,５ 産業・宗教…,ロシア、カナダ、スカンディナビア半島に分布。松（パイン）やモミなどが代表的です。
軟木が主な原料となり、化学的に処理して紙の原料にするものを（ ）という。,パルプ,５ 産業・宗教…,軟木は繊維が長く、加工しやすいため紙の製造に最適です。
軟木（針葉樹）の葉が針のように細い理由は、（ ）を防ぐためである。,蒸散（乾燥）,５ 産業・宗教…,寒冷地は冬に水が凍って吸えなくなるため、生理的乾燥に耐えるための進化です。
飢餓の撲滅や世界の農林水産業の発展を目的とした、イタリアのローマに本部を置く国連機関は？,FAO（国連食糧農業機関）,５ 産業・宗教…,地理の教科書にある「統計」の多くは、このFAOが発表したデータに基づいています。
FAOとともに、紛争や災害などの緊急時に食料支援を直接行う国連の機関は？,WFP（国連世界食糧計画）,５ 産業・宗教…,FAOは「政策・技術・統計」、WFPは「現場での直接支援」と役割分担されています。
食料の生産から消費までの過程で、本来食べられるのに捨てられてしまうものを（ ）という。,食品ロス（フードロス）,５ 産業・宗教…,FAOの報告によると、世界で生産される食料の約3分の1が失われていると推定されています。
開発途上国の自給用作物の栽培が、先進国向けの輸出用作物（現金作物）に転換されることを（ ）という。,換金作物化,５ 産業・宗教…,飢餓の一因にもなります。自分の食べ物より、売るためのコーヒーや綿花を優先してしまう現象です。
1960年代、途上国で高収量品種の導入や灌漑施設の整備により穀物生産量が増大したことを（ ）という。,緑の革命,５ 産業・宗教…,小麦や米の収穫量が飛躍的に伸び、アジアの飢餓回避に貢献しました。
発展途上国の生産者が作った製品を、適正な価格で継続的に購入する貿易の仕組みを（ ）という。,フェアトレード,５ 産業・宗教…,コーヒーやカカオ、綿花などが主な対象。生産者の生活向上と環境保護を両立させます。
緑の革命で開発された、病害虫に強く、収穫量が多い米や小麦などの品種を（ ）という。,高収量品種,５ 産業・宗教…,奇跡の米「IR8」などが有名。ただし、大量の肥料と水が必要という条件があります。
フェアトレードにおいて、製品の出所や生産工程が明確であることを（ ）という。,トレーサビリティ,５ 産業・宗教…,「誰が、どこで、どう作ったか」を追跡できることが、消費者の信頼につながります。
加工して得られる電力や都市ガスなどは、（ ）エネルギーと呼ばれる。,二次,５ 産業・宗教…,一次エネルギーを変換・加工して作られた、利便性の高いエネルギーです。
石炭、石油、天然ガス、水力など、自然界から直接得られるエネルギーを（ ）エネルギーという。,一次,５ 産業・宗教…,すべてのエネルギーの源流です。化石燃料や再生可能エネルギーが含まれます。
原油を加熱・分留して得られる、自動車の燃料などに使われる二次エネルギーは何か。,ガソリン（石油製品）,５ 産業・宗教…,沸点の違いを利用して、灯油、軽油、重油などに分けられます。
ブラジルとパラグアイの国境に位置し、世界最大級の発電能力を持つ水力発電所は？,イタイプダム,５ 産業・宗教…,パラナ川に建設。一時は世界1位の発電量でした。現在は中国の「三峡ダム」に次ぐ規模です。
原子力発電の過程で発生する、強い放射能を持つゴミを（ ）という。,放射性廃棄物,５ 産業・宗教…,再利用できるもの（核燃料サイクル）と、地下深くへ埋設処分（地層処分）するものがあります。
放射性物質の放射能が半分になるまでの時間を（ ）という。,半減期,５ 産業・宗教…,ヨウ素131なら約8日、プルトニウム239なら約2万4000年と、物質により劇的に異なります。
20世紀に世界の石油の採掘・精製・販売を独占していた巨大企業の総称を（ ）という。,オイルメジャー（国際石油資本）,５ 産業・宗教…,探査から販売までを一貫して行う「垂直統合型」の経営が特徴です。
1940～60年代に世界を支配した、英米系の主要な石油会社7社の総称を（ ）という。,セブンシスターズ,５ 産業・宗教…,エクソン、モービル、シェル、BPなどが含まれます。現在は合併が進み数が減っています。
産油国が自国の資源に対する主権を確立しようとする動きを（ ）という。,資源ナショナリズム,５ 産業・宗教…,メジャーに握られていた利権を取り戻し、自分たちで価格や生産量を決める動きです。
1960年に結成された、産油国がメジャーに対抗するための組織を（ ）という。,OPEC（石油輸出国機構）,５ 産業・宗教…,サウジアラビア、イラン、イラクなどが中心。1973年の「石油危機」の主役です。
アラブ諸国の産油国によって構成され、石油政策の協力や政治的団結を図る組織は？,OAPEC（アラブ石油輸出国機構）,５ 産業・宗教…,1968年結成。本部はクウェート。OPEC（非アラブ含む）とは別組織ですが、重なっている国も多いです。
1973年、第4次中東戦争をきっかけにOAPECが仕掛けた石油の供給制限を（ ）という。,石油戦略,５ 産業・宗教…,イスラエルを支持する国への禁輸措置を行い、世界経済を大混乱に陥れました。
OAPECの行動が引き金となり、世界中で物価が高騰したパニックを（ ）という。,第1次石油危機（オイルショック）,５ 産業・宗教…,原油価格が約4倍に跳ね上がり、日本ではトイレットペーパーの買い占めなどが起きました。
1979年にイランで親米の王政が倒され、イスラム教の指導者が実権を握った出来事を（ ）という。,イラン革命,５ 産業・宗教…,指導者ホメイニ師によるイスラム共和国の樹立。これにより中東のパワーバランスが激変しました。
イラン革命による原油生産の停止をきっかけに発生した経済混乱を（ ）という。,第2次石油危機,５ 産業・宗教…,第1次（1973年）に続き、再び原油価格が暴騰しました。
石油危機の経験から、日本などの消費国が石油の備蓄や代替エネルギー開発のために加盟した組織は？,IEA（国際エネルギー機関）,５ 産業・宗教…,本部はパリ。石油供給の途絶に備え、加盟国に「90日分以上の石油備蓄」を義務づけています。
第二次世界大戦終結後に、アジアやアフリカなどの発展途上国を中心に人口が急激に増加したことを人口（ ）という。,爆発,５ 産業・宗教…,医療の普及による死亡率の低下と、高い出生率が維持されたことで起こりました。
15歳以上65歳未満の、経済活動の中心となる年齢層の人口を（ ）人口という。,生産年齢,５ 産業・宗教…,社会を支える「現役世代」です。この割合が高いと経済成長しやすくなります。
出生率が死亡率を上回ることで生じる人口増加を（ ）という。,自然増,５ 産業・宗教…,（出生数 － 死亡数）で計算します。反対に転入・転出による増減は「社会増減」です。
総人口に占める65歳以上の高齢者の割合が7%を超えた社会を（ ）社会という。,高齢化,５ 産業・宗教…,14%を超えると「高齢社会」、21%を超えると「超高齢社会」と呼ばれます。
発展途上国に多く、子供の割合が非常に高く、裾野が広い形状を（ ）型という。,富士山,５ 産業・宗教…,多産多死から多産少死へ移行する過程で見られます。人口爆発が起きている状態です。
先進国に多く、出生率が低下して子供の割合が減り、全体が膨らんだ形状を（ ）型という。,釣鐘,５ 産業・宗教…,人口の増減が落ち着き、静止人口に近い安定した状態です。
出生率がさらに低下し、裾野が極端に狭くなった、少子高齢化が進む形状を（ ）型という。,つぼ,５ 産業・宗教…,現在の日本やドイツ、韓国などが該当。将来の人口減少と労働力不足が確実視されます。
出生数や死亡数といった自然な増減ではなく、特定の年齢層の流出入で形が変わることを（ ）増減という。,社会,５ 産業・宗教…,都市部では若者が流入して「星型」に、農村部では流出して「ひょうたん型」になることがあります。
木曽川・長良川・揖斐川の木曽三川下流に見られる、水害を防ぐために周囲を堤防で囲った集落を（ ）集落という。,輪中（わじゅう）,５ 産業・宗教…,ゼロメートル地帯などの低湿地で、水との闘いから生まれた独自の居住形態です。
家屋が一つひとつ離れて点在している村落を（ ）という。,散村（さんそん）,５ 産業・宗教…,耕地のすぐそばに住める（経営効率が良い）メリットがあります。砺波平野（富山）などが有名。
家屋が密集して並んでいる村落を（ ）という。,集村（しゅうそん）,５ 産業・宗教…,水が得にくい場所（共同の井戸）や、防衛、社会的協力が必要な地域に多く見られます。
輪中集落において、洪水時の避難場所として宅地を高く盛り上げた場所を（ ）という。,水塚（みづか）,５ 産業・宗教…,物理的な高低差を利用した防災システムです。蔵などの重要施設をここに置きました。
アメリカやカナダで見られる、正方形の区画を基本とした公有地の分割制度を（ ）という。,タウンシップ制,５ 産業・宗教…,1マイル四方の正方形（セクション）を単位とする、徹底したグリッド状の土地利用です。
弥生時代の日本などに多く見られる、周囲に堀を巡らせた集落を（ ）集落という。,環濠（かんごう）,５ 産業・宗教…,敵の侵入を防ぐ「防衛」と、排水や生活用水の確保という「水管理」の役割を兼ね備えています。
環濠集落の代表例として知られる、佐賀県にある大規模な遺跡は？,吉野ヶ里遺跡,５ 産業・宗教…,二重の堀や逆茂木（さかもぎ）など、高度な防衛システムが確認されています。
第2位の都市を大きく引き離し、人口や諸機能が集中している巨大都市を（ ）という。,プライメートシティ（首位都市）,５ 産業・宗教…,タイのバンコク、フランスのパリなどが典型例。途上国では一極集中が加速しやすいです。
都心部の居住環境悪化により、中高所得層が郊外へ流出し、都心が空洞化・スラム化することを（ ）という。,インナーシティ問題,５ 産業・宗教…,1960〜70年代の欧米で深刻化しました。治安悪化や税収減少の悪循環を招きます。
都市が郊外へ無秩序・無計画に広がっていく現象を（ ）という。,スプロール現象,５ 産業・宗教…,インフラ整備が追いつかず、虫食い状態の土地利用になります。
衰退した旧市街（インナーシティ）が再開発され、高所得層が戻ってくる現象を（ ）という。,ジェントリフィケーション,５ 産業・宗教…,都市の浄化が進む一方、元々住んでいた低所得層が家賃高騰で追い出される問題も起きます。
発展途上国の大都市周辺に形成される、居住環境が極めて劣悪な不法占拠地区を（ ）という。,スラム（不良住宅地区）,５ 産業・宗教…,地方から流入した労働者が、安価な住居を求めて自然発生的に形成します。
ブラジルで見られる、山の斜面などに広がる大規模なスラムの呼び名は？,ファベーラ,５ 産業・宗教…,リオデジャネイロなどが有名。地形的に建設が困難な急斜面に密集しています。
フィリピンのマニラにあった、ゴミ集積場に人々が住み着いてできたスラムの通称は？,スモーキーマウンテン,５ 産業・宗教…,ゴミの自然発火による煙が名前の由来。現在は閉鎖され、環境改善が進められています。
スラムのように、都市統計には現れない露天商や日雇い労働などの経済活動を（ ）という。,インフォーマルセクター,５ 産業・宗教…,雇用契約や税金の支払いがない不安定な経済圏ですが、スラムの住民の貴重な現金収入源です。
主に中南米のアンデス高地で着用される、中央に穴を開けた一枚布の防寒用上着を（ ）という。,ポンチョ,５ 産業・宗教…,アルパカやリャマの毛で作られ、保温性と放湿性に優れています。
インドなどの南アジアの女性が着用する、長い布を体に巻きつける民族衣装を（ ）という。,サリー,５ 産業・宗教…,縫製しない「枚布」の状態であるため、通気性が良く、体型を選ばず着用できます。
ベトナムの正装で、深いスリットが入った長い上衣とズボンを組み合わせた衣装は？,アオザイ,５ 産業・宗教…,高温多湿な気候に適応するため、風通しを良くする工夫がなされています。
イスラム圏の女性が顔や体を覆うために用いる布の総称を（ ）という。,ヒジャブ（ベール）,５ 産業・宗教…,宗教的意味合いに加え、砂漠の強い日差しや砂塵から肌を守る物理的保護の役割もあります。
世界三大穀物は、米・小麦・（ ）である。,とうもろこし,５ 産業・宗教…,3つ合わせて世界の穀物生産量の約9割を占めます。
とうもろこしのように、高温や乾燥に強く、光合成効率が非常に高い植物を（ ）植物という。,C4,５ 産業・宗教…,米や小麦（C3植物）に比べ、少ない水で二酸化炭素を効率よく固定できます。
三大穀物の中で、最も生産量が多く、食用以外に家畜の飼料やバイオ燃料としても使われるのは？,とうもろこし,５ 産業・宗教…,単位面積あたりの収穫量が非常に多く、工業原料としても多用されます。
モンゴルの遊牧民が使用する、円形で移動式の天幕住居を（ ）という。,ゲル,５ 産業・宗教…,中国語では「パオ（包）」と呼ばれます。解体・組み立てが容易な「トラス構造」が特徴。
北極圏のイヌイットが、冬の狩猟の際に氷のブロックで作る住居を（ ）という。,イグルー,５ 産業・宗教…,氷の中の気泡による断熱効果を利用した、シェル構造の住居です。
人種や民族、国境を越えて広く信仰されているキリスト教、イスラム教、仏教を（ ）という。,世界宗教,５ 産業・宗教…,普遍的な教義を持ち、布教活動によって世界中に広がりました。
特定の民族や地域に結びついた、ヒンドゥー教やユダヤ教、神道などの宗教を（ ）という。,民族宗教,５ 産業・宗教…,その民族の伝統、習慣、社会制度と密接に結びついています。
キリスト教の最大派閥で、ローマ教皇を最高権威とし、ラテン系諸国に多い宗派は？,カトリック,５ 産業・宗教…,伝統と儀式を重んじ、南欧や中南米、フィリピンなどで強く信仰されています。
イスラム教の聖典で、予言者ムハンマドが授かった神の言葉を記録したものは？,コーラン（クルアーン）,５ 産業・宗教…,信仰のルールだけでなく、食事や経済など生活全般の規定を含んでいます。
東欧やロシアを中心に信仰され、ビザンツ帝国の流れを汲むキリスト教の宗派は？,東方正教（正教会）,５ 産業・宗教…,ギリシャ正教やロシア正教など、国ごとに独立した組織を持つのが特徴です。
イスラム教において、唯一絶対の神を指す言葉は？,アッラー,５ 産業・宗教…,偶像崇拝を厳格に禁止しているため、神の姿を描くことはありません。
イスラム暦の第9月に行われる、日中の飲食を断つ行事を（ ）という。,ラマダーン（断食）,５ 産業・宗教…,信仰心を高めるだけでなく、飢えた人の苦しみを知るという社会的な意味もあります。
タイやミャンマーなど東南アジアに広まる、個人の修行と解脱を重視する仏教は？,上座仏教（じょうざぶっきょう）,５ 産業・宗教…,南伝仏教とも呼ばれます。対して、中国や日本に伝わったのは「大乗仏教」です。
